timestamp_ms,ax_slav,ay_slav,az_slav,gx_slav,gy_slav,gz_slav,angle_x_slav,angle_y_slav,angle_z_slav,flex_slav_0,flex_slav_1,flex_slav_2,flex_slav_3,flex_slav_4,ax,ay,az,gx,gy,gz,angle_x,angle_y,angle_z,flex_0,flex_1,flex_2,flex_3,flex_4,Label
963010,0.1676,-6.0965,-7.5312,-0.2643,-0.4454,0.1922,-40.1322,1.7485,139.8137,0.00,16.17,13.17,23.73,25.19,1.4210,4.1200,-9.1091,-0.4264,-0.4166,-0.1021,23.6723,7.6391,154.9797,8.13,0.00,1000.00,0.00,20.05,break_time
963076,-0.1179,-7.1829,-7.1745,0.0183,-0.0857,-0.1663,-42.6452,0.5159,137.3502,0.00,16.17,13.17,23.73,25.19,1.0990,4.2086,-8.9283,-0.1605,-0.0787,0.0140,24.3704,6.9997,154.5164,60.64,0.00,1000.00,0.00,20.05,break_time
963142,0.1089,-6.2204,-7.4408,-0.0731,0.2181,-0.1776,-41.2845,0.5792,138.7096,0.00,16.17,13.17,23.73,25.19,0.9924,3.9613,-9.0953,-0.3031,0.1080,-0.0676,23.8926,6.3567,155.1727,86.89,0.00,1000.00,0.00,20.05,break_time
963208,0.2328,-6.2910,-7.4043,-0.2054,0.1355,-0.0877,-40.8148,0.9742,139.1685,0.00,16.17,13.17,23.73,25.19,1.0206,4.4085,-8.6937,-0.1423,0.0969,-0.0119,25.2997,6.1704,153.8538,113.14,7.78,1000.00,0.00,15.40,break_time
963274,0.1251,-6.5466,-7.3331,0.1099,-0.0429,-0.0286,-41.2854,0.8513,138.7019,0.00,16.17,13.17,23.73,25.19,1.0397,4.4187,-8.9050,-0.6353,0.1350,0.0102,25.7708,6.0703,153.4200,130.64,0.00,1000.00,0.00,20.05,break_time
963340,0.2316,-6.2126,-7.5282,-0.0931,-0.0675,0.0063,-40.4033,1.1051,139.5751,0.00,16.17,13.17,23.73,29.40,1.1487,4.1002,-8.9666,-0.3142,0.2057,0.0353,25.0849,6.3579,154.0119,130.64,0.00,1000.00,0.00,20.05,break_time
963406,0.2275,-6.4736,-7.3858,-0.0852,-0.0079,-0.0089,-40.8131,1.2162,139.1608,0.00,16.17,13.17,23.73,25.19,1.0948,4.2678,-8.9073,-0.1100,0.0832,0.0292,25.2594,6.3415,153.8463,148.15,0.00,1000.00,0.00,15.40,break_time
963472,-0.0030,-6.0857,-7.3564,-0.0269,-0.0308,-0.0247,-40.2171,0.6072,139.7764,0.00,16.17,13.17,23.73,25.19,1.1534,4.3588,-8.8307,-0.2513,0.0697,0.0090,25.6688,6.5110,153.3996,139.40,0.00,1000.00,0.00,15.40,break_time
963538,0.2304,-6.1976,-7.5420,-0.0374,-0.0506,0.0502,-39.8068,0.9816,140.1761,0.00,16.17,13.17,18.83,25.19,1.0786,4.0972,-8.9672,-0.2084,0.0795,0.0364,25.0353,6.3778,154.0547,156.90,0.00,1000.00,0.00,15.40,break_time
963604,0.1341,-6.5472,-7.3954,0.0190,0.0057,-0.0170,-40.6675,0.8789,139.3189,0.00,20.60,13.17,23.73,25.19,1.0206,4.2732,-8.8625,-0.2052,0.0977,-0.0019,25.3147,6.1503,153.8446,148.15,0.00,1000.00,0.00,20.05,break_time
963670,0.0617,-6.0581,-7.5917,0.0342,-0.0278,0.0075,-39.6332,0.6225,140.3600,0.00,16.17,13.17,18.83,29.40,1.1558,4.2768,-8.9606,-0.2247,0.1530,0.0244,25.3233,6.3962,153.7688,148.15,0.00,1000.00,0.00,15.40,break_time
963736,0.1455,-6.3437,-7.4618,-0.1040,0.0040,-0.0173,-39.9996,0.7369,139.9908,0.00,16.17,13.17,23.73,29.40,1.0002,4.4007,-8.8241,-0.2881,0.1384,0.0292,25.8410,6.0950,153.3448,148.15,0.00,1000.00,0.00,15.40,break_time
963802,0.0814,-6.4089,-7.5019,0.0401,0.0210,-0.0293,-40.2540,0.6042,139.7395,0.00,16.17,13.17,28.63,29.40,1.0900,4.2367,-8.9050,-0.1800,0.0874,0.0579,25.5600,6.2012,153.5912,148.15,0.00,1000.00,0.00,20.05,break_time
963868,0.1951,-6.3443,-7.4726,-0.0236,0.0183,0.0207,-40.2884,0.8721,139.6981,0.00,16.17,13.17,18.83,25.19,1.1768,4.2726,-8.8361,-0.1316,0.0236,0.0191,25.5847,6.5185,153.4795,148.15,0.00,1000.00,0.00,15.40,break_time
963934,0.0413,-6.4837,-7.3888,0.0082,-0.0890,0.0480,-40.7788,0.5561,139.2157,0.00,16.17,13.17,18.83,25.19,1.0301,4.4049,-8.9151,-0.1860,0.0236,-0.0011,25.8655,6.2151,153.2889,148.15,0.00,1000.00,0.00,15.40,break_time
964000,0.0581,-6.2120,-7.5630,0.0127,0.0135,-0.0379,-40.0896,0.4482,139.9068,0.00,16.17,13.17,18.83,25.19,1.1181,4.2636,-8.9026,-0.2532,0.1697,0.0063,25.6413,6.3388,153.4744,148.15,0.00,1000.00,2.38,20.05,break_time
964066,0.1251,-6.5256,-7.2966,-0.0282,-0.0372,-0.0170,-40.9460,0.5902,139.0478,0.00,16.17,13.17,18.83,25.19,1.0768,4.3444,-8.8463,-0.3720,0.0998,-0.0371,25.8151,6.2873,153.3187,148.15,0.00,1000.00,0.00,20.05,break_time
964132,0.1227,-6.4682,-7.3989,-0.0465,-0.0412,-0.0198,-41.0513,0.6529,138.9412,0.00,16.17,13.17,18.83,25.19,1.1020,4.4103,-8.9026,-0.1890,0.0796,-0.0035,25.9985,6.3083,153.1337,139.40,0.00,1000.00,0.00,15.40,break_time
964198,0.0359,-6.2114,-7.5588,0.1328,0.0064,0.0275,-40.2328,0.4320,139.7639,0.00,16.17,13.17,18.83,25.19,0.8751,4.4043,-8.9606,-0.3235,0.1205,0.0646,26.0348,5.6567,153.2660,139.40,0.00,1000.00,0.00,20.05,break_time
964264,0.1437,-6.4843,-7.3397,0.0958,0.0476,0.0274,-40.8436,0.6362,139.1492,0.00,16.17,13.17,18.83,29.40,1.3707,4.1906,-8.7888,-0.1067,0.0564,-0.0029,25.6392,6.8257,153.3379,139.40,0.00,1000.00,0.00,20.05,break_time
964330,0.1329,-6.3616,-7.4181,0.1001,-0.1346,0.1344,-40.7276,0.7075,139.2636,0.00,16.17,13.17,18.83,25.19,0.9942,4.3097,-8.9313,-0.1671,0.0232,-0.0098,25.6315,6.2739,153.5016,139.40,0.00,1000.00,0.00,15.40,break_time
964396,-0.1419,-6.5430,-7.3960,-0.0872,0.0225,-0.0618,-41.1166,-0.0613,138.8834,0.00,16.17,13.17,18.83,29.40,1.0152,4.0966,-9.0187,-0.1744,0.2301,0.0149,24.9622,6.0630,154.2123,130.64,0.00,1000.00,0.00,20.05,break_time
964462,0.1137,-6.4556,-7.3301,-0.0115,-0.0052,-0.0481,-41.2423,0.3018,138.7561,0.00,16.17,17.32,18.83,25.19,1.1606,4.3199,-8.7876,-0.2721,0.1359,-0.0668,25.4708,6.4101,153.6211,130.64,0.00,1000.00,0.00,20.05,break_time
964528,0.0024,-6.4843,-7.3421,-0.0435,-0.1096,-0.0094,-41.3463,0.1579,138.6532,0.00,16.17,13.17,18.83,25.19,1.1092,4.4348,-8.8271,-0.1411,0.0594,-0.0271,25.9842,6.4084,153.1204,130.64,0.00,1000.00,0.00,15.40,break_time
964594,-0.0263,-6.2964,-7.6390,-0.0710,0.0116,-0.0279,-40.4169,0.0019,139.5831,0.00,16.17,13.17,18.83,25.19,0.9487,4.4731,-8.8625,-0.2589,0.1399,0.0134,26.3190,5.9326,152.9186,130.64,0.00,1000.00,0.00,20.05,break_time
964660,0.0305,-6.2808,-7.4456,-0.0503,0.1198,-0.0230,-40.2839,0.0903,139.7160,0.00,16.17,13.17,18.83,25.19,1.2085,4.2852,-8.7733,-0.2174,0.1253,0.0438,26.0725,6.4912,153.0113,121.89,0.00,1000.00,0.00,20.05,break_time
964726,0.1622,-6.6094,-7.1936,0.0581,-0.0483,0.1051,-41.4266,0.5204,138.5686,0.00,16.17,13.17,18.83,25.19,1.1331,4.3055,-8.8559,-0.1365,-0.0510,-0.0360,25.9089,6.5277,153.1608,139.40,0.00,1000.00,0.00,15.40,break_time
964793,-0.1574,-6.2670,-7.4780,0.0583,-0.0345,0.0260,-40.6976,-0.2012,139.3017,0.00,16.17,13.17,18.83,25.19,0.9745,4.1990,-8.9888,-0.1565,0.1339,-0.0011,25.4092,6.0674,153.7744,130.64,0.00,1000.00,0.00,20.05,break_time
964859,0.0551,-6.4951,-7.3265,-0.0924,0.0750,-0.1003,-41.1282,0.0608,138.8717,0.00,16.17,13.17,18.83,29.40,1.1618,4.3923,-8.8158,-0.3814,0.1539,-0.0233,25.8486,6.3974,153.2559,121.89,0.00,1000.00,0.00,20.05,break_time
964925,0.0910,-6.4999,-7.3295,-0.0763,-0.0705,-0.0209,-41.3471,0.2967,138.6513,0.00,16.17,13.17,18.83,29.40,0.9960,4.5270,-8.7481,-0.1606,0.0537,-0.0523,26.5290,6.0865,152.6733,130.64,0.00,1000.00,0.00,20.05,break_time
964991,-0.0670,-6.5502,-7.3600,-0.1142,-0.0464,-0.0241,-41.5084,-0.0477,138.4916,0.00,16.17,13.17,18.83,29.40,1.0762,4.2529,-8.8804,-0.2470,0.0769,0.0188,25.9785,6.1625,153.1924,121.89,0.00,1000.00,0.00,20.05,break_time
965057,0.0521,-6.3772,-7.4474,-0.0658,0.0643,-0.0119,-41.0411,0.1282,138.9586,0.00,16.17,13.17,18.83,29.40,1.0858,4.4677,-8.8044,-0.1354,0.1347,0.0369,26.3553,6.2194,152.8086,113.14,0.00,1000.00,0.00,15.40,break_time
965123,0.0988,-6.3898,-7.3463,0.0248,-0.0012,0.0754,-41.0280,0.3538,138.9698,0.00,16.17,13.17,18.83,33.62,1.1151,4.3265,-8.8451,-0.1663,0.0033,0.0160,26.1214,6.3404,153.0050,130.64,0.00,1000.00,0.00,20.05,break_time
965189,-0.0970,-6.5735,-7.3002,0.0113,-0.0435,0.0393,-41.5165,-0.1070,138.4833,0.00,16.17,13.17,18.83,33.62,0.9918,4.2708,-8.9397,-0.1580,0.0419,0.0218,25.7601,6.0281,153.4414,121.89,0.00,1000.00,0.00,15.40,break_time
965255,0.0120,-6.4263,-7.3864,-0.0034,0.0070,-0.0432,-41.2703,-0.0185,138.7297,0.00,20.60,13.17,18.83,29.40,1.1229,4.2008,-8.9026,-0.3119,0.1626,-0.0031,25.4241,6.2677,153.7059,121.89,0.00,1000.00,0.00,20.05,break_time
965321,0.0018,-6.5047,-7.2966,-0.0391,-0.0470,0.0067,-41.4929,-0.0040,138.5071,0.00,16.17,13.17,18.83,33.62,1.0547,4.2965,-8.8942,-0.2712,0.0577,-0.0258,25.5260,6.1811,153.6299,121.89,0.00,1000.00,0.00,20.05,break_time
965387,-0.0485,-6.4694,-7.3744,-0.0564,-0.0074,-0.0574,-41.3759,-0.1438,138.6237,0.00,16.17,13.17,18.83,33.62,1.0744,4.3396,-8.8858,-0.2423,0.0881,-0.0020,25.6963,6.1911,153.4607,139.40,0.00,1000.00,0.00,20.05,break_time
965453,-0.0395,-6.3754,-7.4151,0.0446,0.0428,-0.0050,-41.0323,-0.1876,138.9671,0.00,16.17,13.17,18.83,29.40,1.1068,4.4115,-8.8325,-0.1884,0.0818,0.0161,26.0293,6.2937,153.1076,121.89,0.00,1000.00,0.00,20.05,break_time
965519,0.0042,-6.3066,-7.4079,0.0108,0.0187,0.0042,-40.7215,-0.0818,139.2784,0.00,16.17,13.17,18.83,33.62,1.1223,4.3468,-8.8541,-0.1416,0.0926,0.0204,25.9988,6.3926,153.1105,121.89,0.00,1000.00,0.00,20.05,break_time
965585,0.0269,-6.4418,-7.3588,-0.0010,-0.0029,0.0228,-40.9603,0.0381,139.0397,0.00,16.17,13.17,18.83,29.40,1.0361,4.3223,-8.8906,-0.2179,0.1147,0.0061,25.8874,6.1879,153.2748,121.89,0.00,1000.00,0.00,15.40,break_time
965651,-0.0245,-6.4191,-7.3576,-0.0357,-0.0044,-0.0315,-41.0314,-0.0529,138.9685,0.00,20.60,13.17,18.83,33.62,1.0714,4.3265,-8.8110,-0.2065,0.0881,0.0160,25.9368,6.2086,153.2209,121.89,0.00,1000.00,0.00,20.05,break_time
965717,0.0227,-6.3742,-7.3906,-0.0076,0.0130,-0.0100,-40.9043,0.0403,139.0957,0.00,16.17,13.17,18.83,33.62,1.0732,4.3378,-8.9451,-0.2528,0.0864,-0.0195,25.8231,6.1850,153.3384,121.89,0.00,1000.00,0.00,20.05,break_time
965783,0.0299,-6.4891,-7.3505,-0.0573,-0.0290,-0.0308,-41.1719,0.1077,138.8279,0.00,16.17,13.17,18.83,33.62,1.0619,4.3390,-8.8553,-0.2060,0.0967,0.0158,25.8831,6.1655,153.2849,121.89,0.00,1000.00,0.00,20.05,break_time
965849,0.0227,-6.5047,-7.3265,0.0191,0.0094,-0.0097,-41.3858,0.1204,138.6139,0.00,16.17,13.17,18.83,37.84,1.0385,4.3780,-8.8642,-0.2514,0.0907,-0.0007,26.0064,6.0811,153.1866,121.89,7.78,1000.00,0.00,20.05,break_time
965915,0.0204,-6.6202,-7.2912,-0.0397,0.0124,-0.0094,-41.8134,0.1194,138.1864,0.00,16.17,13.17,18.83,33.62,1.0732,4.3570,-8.8271,-0.2444,0.0800,-0.0076,26.0552,6.1515,153.1203,121.89,0.00,1000.00,0.00,20.05,break_time
965981,0.0042,-6.4724,-7.2990,0.0170,0.0026,-0.0041,-41.6896,0.0722,138.3103,0.00,16.17,13.17,18.83,33.62,1.0218,4.3809,-8.8295,-0.2015,0.0898,0.0034,26.1465,6.0350,153.0614,121.89,0.00,1000.00,0.00,24.71,break_time
966047,-0.0156,-6.5184,-7.3469,0.0251,0.0170,-0.0140,-41.6351,-0.0095,138.3649,0.00,16.17,13.17,18.83,33.62,1.0595,4.3223,-8.8888,-0.1918,0.0872,0.0031,25.9597,6.0767,153.2334,121.89,0.00,1000.00,0.00,24.71,break_time
966113,0.0036,-6.4376,-7.3547,-0.0405,-0.0011,-0.0196,-41.4160,0.0058,138.5840,0.00,16.17,13.17,18.83,33.62,1.0804,4.4378,-8.8313,-0.2680,0.0917,-0.0234,26.2348,6.1577,152.9428,121.89,0.00,1000.00,0.00,15.40,break_time
966179,0.0347,-6.5508,-7.3098,-0.0338,-0.0053,0.0106,-41.6410,0.1043,138.3588,0.00,20.60,13.17,18.83,33.62,1.0858,4.3762,-8.8475,-0.2164,0.1152,0.0086,26.1915,6.2176,152.9694,121.89,0.00,1000.00,0.00,20.05,break_time
966245,0.0359,-6.4951,-7.3163,-0.0210,-0.0033,-0.0086,-41.6190,0.1573,138.3806,0.00,16.17,13.17,18.83,33.62,1.0577,4.4564,-8.8289,-0.2045,0.0942,0.0214,26.4051,6.1610,152.7753,121.89,0.00,1000.00,0.00,20.05,break_time
966311,0.0353,-6.4688,-7.2613,0.0068,-0.0038,-0.0067,-41.6574,0.1826,138.3420,0.00,16.17,13.17,18.83,33.62,1.0535,4.3043,-8.9409,-0.2458,0.0762,0.0288,25.9783,6.1106,153.2063,121.89,7.78,1000.00,0.00,20.05,nothing
966377,0.0503,-6.4089,-7.3499,-0.0037,-0.0082,0.0059,-41.3723,0.2390,138.6266,0.00,16.17,17.32,18.83,33.62,1.0595,4.3774,-8.8325,-0.2187,0.0814,0.0040,26.0891,6.1225,153.0948,121.89,0.00,1000.00,0.00,20.05,nothing
966443,-0.0275,-6.5514,-7.3211,-0.0807,-0.0199,-0.0130,-41.5992,0.0385,138.4008,0.00,16.17,13.17,18.83,33.62,1.0230,4.4755,-8.8170,-0.2042,0.0605,0.0165,26.4237,6.0146,152.7950,121.89,0.00,1000.00,0.00,20.05,nothing
966509,-0.0126,-6.4526,-7.3624,0.0558,0.0339,-0.0390,-41.4156,-0.0175,138.5844,0.00,16.17,13.17,18.83,33.62,1.0840,4.4324,-8.8008,-0.2218,0.0661,-0.0349,26.4912,6.1460,152.6949,121.89,0.00,1000.00,0.00,20.05,nothing
966575,-0.0766,-6.3383,-7.2912,-0.0203,0.0739,-0.0657,-41.2091,-0.2345,138.7900,0.00,16.17,13.17,18.83,33.62,1.0547,4.3594,-8.8128,-0.1726,0.0352,0.0153,26.3252,6.1344,152.8605,113.14,0.00,1000.00,0.00,20.05,nothing
966641,0.0251,-6.0498,-7.1398,-0.0556,0.4729,-0.3384,-40.7516,-0.0440,139.2484,0.00,16.17,17.32,18.83,33.62,1.0289,4.4821,-8.8858,-0.2003,0.0828,0.0277,26.4703,6.0180,152.7485,121.89,0.00,1000.00,0.00,20.05,ที่นี่
966707,0.4064,-6.5316,-7.2278,0.1066,-0.0352,0.0200,-41.4238,1.1857,138.5515,0.00,16.17,17.32,18.83,33.62,1.0295,4.4366,-8.7924,-0.2270,0.0637,0.0106,26.5443,5.9931,152.6823,121.89,0.00,1000.00,0.00,20.05,ที่นี่
966774,0.0030,-6.4203,-7.3355,-0.1490,-0.0224,0.0338,-41.3107,0.5985,138.6830,0.00,16.17,17.32,23.73,33.62,1.1080,4.4522,-8.7906,-0.1491,0.0361,-0.0664,26.6119,6.2041,152.5615,130.64,0.00,1000.00,0.00,20.05,ที่นี่
966840,-0.1736,-5.8702,-7.2307,-0.0439,0.0192,-0.0015,-40.2143,-0.2180,139.7848,0.00,16.17,21.47,18.83,29.40,2.2997,4.1014,-9.1689,-1.3056,-1.0396,-1.1223,25.0462,9.6158,152.9279,121.89,0.00,1000.00,0.00,20.05,ที่นี่
966906,0.2436,-6.5190,-7.2876,-0.0037,-0.0717,0.0093,-41.0228,0.6166,138.9705,0.00,16.17,17.32,18.83,29.40,1.7502,4.3001,-8.9451,-4.4672,-4.0198,-3.5680,25.1517,9.8083,152.7493,156.90,0.00,1000.00,2.38,29.36,ที่นี่
966972,0.0431,-6.5777,-7.2301,-0.0669,-0.1515,0.0729,-41.6632,0.4334,138.3335,0.00,16.17,17.32,18.83,29.40,-2.6774,8.9624,-8.7128,-4.4672,-4.4672,-2.2836,36.8081,-2.4863,143.0796,261.91,16.13,1000.00,2.38,47.98,ที่นี่
967038,-0.0503,-6.5687,-7.3505,-0.2120,-0.0807,-0.0399,-41.7255,0.0678,138.2744,0.00,16.17,17.32,18.83,29.40,-4.8520,9.7890,-8.2645,-3.4240,-3.7647,-2.3195,42.4944,-12.6756,134.7436,244.41,91.30,1000.00,29.14,52.63,ที่นี่
967104,0.0413,-6.4083,-7.3570,-0.0048,-0.0453,-0.0335,-41.3917,0.1550,138.6079,0.00,16.17,17.32,18.83,29.40,-5.3375,7.7904,-6.6633,-1.6049,-2.7786,-2.5341,42.9385,-19.9261,130.3849,148.15,224.92,1000.00,146.90,38.67,ที่นี่
967170,0.1305,-6.4759,-7.2667,-0.0845,-0.0319,-0.0198,-41.5475,0.4610,138.4488,0.00,16.17,17.32,18.83,29.40,-5.7672,7.6833,-4.3893,-1.1724,-2.1661,-2.8734,45.3874,-26.3245,122.9972,113.14,391.94,1000.00,307.47,29.36,ที่นี่
967236,0.0192,-6.5897,-7.2720,-0.0143,-0.0491,-0.0037,-41.8658,0.2859,138.1328,0.00,16.17,17.32,18.83,29.40,-6.2222,6.2210,-2.9713,-0.9509,-0.7251,-3.1628,44.5664,-33.6595,116.5913,113.14,533.91,1000.00,468.05,20.05,ที่นี่
967302,-0.0198,-6.4616,-7.3481,0.0177,-0.0487,-0.0071,-41.5967,0.0851,138.4032,0.00,16.17,17.32,18.83,29.40,-6.9823,4.2774,-2.4512,-0.1572,0.4819,-3.4971,38.2849,-43.3785,112.3349,305.67,642.48,1000.00,575.10,10.75,ที่นี่
967368,-0.0054,-6.6016,-7.3193,-0.3729,-0.0004,-0.0671,-41.8236,0.0267,138.1764,0.00,20.60,17.32,18.83,29.40,-7.6156,3.7764,-2.1716,0.1924,4.4671,-2.8084,32.1833,-51.6397,108.5735,454.43,767.74,1000.00,778.49,10.75,ที่นี่
967434,0.0443,-6.1066,-7.5426,-0.2009,0.0035,-0.0623,-40.4171,0.1434,139.5825,59.35,16.17,17.32,18.83,29.40,-7.6282,1.3618,-4.2032,-0.0687,4.0014,-2.2551,20.5924,-57.4855,113.9830,655.71,926.42,1000.00,987.24,10.75,ที่นี่
967500,0.0311,-6.2814,-7.5013,0.0528,-0.0064,0.0008,-40.1791,0.1629,139.8204,84.50,20.60,17.32,18.83,29.40,-5.6092,0.4723,-5.1136,-0.0577,3.4348,-1.8284,12.7520,-54.1630,122.8389,751.97,968.17,1000.00,1000.00,6.09,ที่นี่
967566,0.0030,-6.3993,-7.4283,-0.0254,-0.0022,0.0008,-40.4623,0.0901,139.5376,84.50,20.60,17.32,18.83,29.40,-4.9203,2.2800,-6.2251,-0.6007,4.4671,0.3036,14.5925,-45.2110,131.1405,883.23,1000.00,1000.00,1000.00,1.44,ที่นี่
967632,0.0874,-6.3514,-7.4947,0.0643,-0.0316,0.0042,-40.3702,0.3003,139.6282,84.50,16.17,17.32,18.83,29.40,-3.2556,0.4663,-6.9829,0.2562,4.4671,1.1732,9.3014,-35.5680,142.8642,909.49,1000.00,1000.00,1000.00,0.00,ที่นี่
967698,-0.0311,-6.3371,-7.4660,-0.0984,0.0018,0.0104,-40.3476,0.0592,139.6523,79.47,16.17,25.62,18.83,29.40,-1.1481,0.9164,-8.2537,-0.4493,4.0026,-0.0743,7.9590,-21.1238,157.2899,935.74,1000.00,1000.00,1000.00,0.00,ที่นี่
967764,0.0419,-6.4616,-7.3810,-0.0226,0.0146,-0.0091,-40.7739,0.1520,139.2257,79.47,16.17,17.32,18.83,29.40,1.0463,1.3085,-7.4899,0.1425,3.8112,0.5100,9.1736,-6.7586,168.5707,961.99,1000.00,1000.00,1000.00,0.00,ที่นี่
967830,0.0341,-6.3048,-7.4833,-0.0424,-0.0213,-0.0059,-40.4443,0.1759,139.5552,74.44,11.75,17.32,18.83,29.40,1.8238,1.1906,-6.8034,-1.3319,4.3412,0.7450,9.5487,3.7599,169.7248,961.99,1000.00,1000.00,1000.00,0.00,ที่นี่
967896,0.0102,-6.2982,-7.4390,-0.0239,-0.0337,-0.0071,-40.3486,0.1180,139.6511,74.44,16.17,17.32,18.83,29.40,3.5358,1.1409,-6.8411,-1.2955,3.8949,0.9453,9.1542,15.8571,161.5680,918.24,1000.00,1000.00,1000.00,0.00,ที่นี่
967962,-0.0239,-6.3957,-7.4390,-0.0083,-0.0348,0.0307,-40.5184,-0.0112,139.4816,74.44,11.75,17.32,18.83,25.19,5.8355,3.0162,-7.9963,-1.9618,3.2314,0.5025,13.9149,26.7880,149.2805,883.23,1000.00,1000.00,1000.00,0.00,ที่นี่
968028,-0.0964,-6.3610,-7.4474,0.0210,-0.0294,0.0440,-40.5093,-0.2875,139.4893,74.44,11.75,17.32,18.83,25.19,7.3205,4.4067,-8.7320,-2.5391,2.3358,0.0140,18.2342,32.7683,141.3045,856.98,1000.00,1000.00,1000.00,0.00,ที่นี่
968094,-0.1413,-6.4676,-7.3606,-0.1201,0.0174,-0.0233,-40.9051,-0.5569,139.0894,69.41,16.17,17.32,18.83,29.40,8.8439,6.5586,-9.7645,-1.4079,1.0428,0.1448,23.1041,35.3594,135.6373,856.98,1000.00,1000.00,997.94,0.00,ที่นี่
968160,-0.0090,-6.4113,-7.4343,-0.0337,0.0215,-0.0170,-40.8402,-0.3044,139.1582,74.44,11.75,17.32,18.83,29.40,9.5215,7.8323,-10.3158,-0.0604,-0.8002,-0.0693,26.5226,35.9731,132.4497,848.23,1000.00,1000.00,992.59,0.00,ที่นี่
968226,-0.0395,-6.2994,-7.4714,0.0330,-0.0067,-0.0174,-40.4882,-0.2681,139.5105,74.44,11.75,17.32,18.83,25.19,6.9045,5.8361,-8.6440,0.8075,-2.2562,-0.5634,27.1307,34.8201,133.0506,839.48,1000.00,1000.00,981.89,0.00,ที่นี่
968292,0.0144,-6.1587,-7.4851,-0.0188,-0.0305,-0.0093,-39.9705,-0.0924,140.0294,69.41,11.75,17.32,18.83,29.40,4.2217,4.6629,-7.1823,1.0251,-2.3446,-0.9024,28.0857,31.2508,135.5281,830.73,1000.00,1000.00,976.53,0.00,ที่นี่
968358,0.0042,-6.2946,-7.4444,-0.0759,-0.0172,-0.0018,-40.0933,-0.0339,139.9067,64.38,11.75,17.32,18.83,25.19,2.5104,3.3508,-6.7435,1.0006,-1.6577,-0.7006,27.0179,26.0462,140.8173,830.73,1000.00,1000.00,971.18,0.00,ที่นี่
968424,0.0634,-6.5406,-7.3918,0.2823,-0.0588,-0.0916,-40.8029,0.1685,139.1966,64.38,11.75,17.32,18.83,25.19,1.4186,2.3668,-6.4233,0.3963,-0.3577,-0.3609,24.2085,20.0863,147.6643,821.98,1000.00,1000.00,965.83,0.00,ที่นี่
968490,-0.0539,-6.3796,-7.3870,-0.0079,0.0055,-0.0188,-40.8089,-0.0733,139.1910,64.38,11.75,17.32,18.83,25.19,1.2384,1.9914,-6.1605,-0.3315,0.9546,-0.1809,21.3439,16.0013,152.8339,813.23,1000.00,1000.00,960.48,0.00,ที่นี่
968556,-0.0748,-6.3742,-7.4283,0.0416,-0.0273,0.0333,-40.7204,-0.2557,139.2785,64.38,11.75,13.17,18.83,29.40,2.4069,2.3380,-6.5262,-0.3641,2.0403,0.4837,19.9697,17.5755,152.8789,786.97,1000.00,1000.00,955.12,0.00,ที่นี่
968622,-0.0958,-6.4430,-7.3517,-0.0279,-0.0209,0.0151,-40.9748,-0.4084,139.0223,64.38,20.60,17.32,18.83,25.19,3.7542,3.0958,-6.6274,-1.8168,2.9365,-0.0320,21.1902,22.6556,148.1139,778.22,1000.00,1000.00,944.42,0.00,ที่นี่
968688,-0.0066,-6.3634,-7.3535,0.0723,-0.0439,0.0206,-40.9237,-0.2241,139.0755,59.35,11.75,17.32,18.83,25.19,6.3299,3.8123,-7.3558,-2.1121,3.2056,0.4406,21.5313,31.1249,140.6582,769.47,1000.00,1000.00,939.07,0.00,ที่นี่
968754,-0.0497,-6.3586,-7.3092,-0.0150,0.0127,-0.0383,-40.9722,-0.2589,139.0266,59.35,11.75,17.32,18.83,29.40,9.7597,6.5424,-8.8008,-1.5308,1.9500,0.8387,24.7482,37.7911,132.0869,778.22,1000.00,1000.00,933.71,0.00,ที่นี่
968820,-0.0263,-6.4724,-7.3205,0.0650,-0.0145,-0.0011,-41.2273,-0.2065,138.7720,59.35,16.17,17.32,18.83,33.62,11.1969,7.9251,-9.9387,-0.4904,-0.3895,0.1231,26.6352,39.9516,128.4501,795.72,1000.00,1000.00,923.01,0.00,ที่นี่
968886,-0.1143,-6.6699,-7.2469,-0.0431,0.0067,-0.0135,-41.9289,-0.4370,138.0678,59.35,16.17,17.32,28.63,29.40,8.4955,6.7387,-8.3686,0.6223,-2.2396,-0.2848,28.0208,39.1705,128.0766,795.72,1000.00,1000.00,923.01,0.00,ที่นี่
968952,-0.0263,-6.5574,-7.2379,0.0101,0.0168,-0.0348,-42.0521,-0.2960,137.9463,59.35,11.75,13.17,18.83,29.40,5.6661,4.9580,-6.9746,1.2180,-2.8792,-0.4893,28.4259,36.7813,130.0995,786.97,1000.00,1000.00,917.66,0.00,ที่นี่
969018,-0.0174,-6.5304,-7.3098,-0.0037,-0.0158,-0.0033,-41.9145,-0.1986,138.0848,54.32,11.75,17.32,18.83,29.40,3.4358,3.5842,-6.1791,1.2135,-2.3211,-0.4680,27.9819,32.4369,134.5510,786.97,1000.00,1000.00,923.01,0.00,ที่นี่
969084,-0.1018,-6.5214,-7.2625,-0.0094,0.0044,-0.0119,-41.9175,-0.3976,138.0797,54.32,11.75,17.32,18.83,25.19,1.8693,2.6092,-6.0390,0.5896,-1.1811,-0.3812,26.0642,25.7945,141.8015,786.97,1000.00,1000.00,912.30,0.00,ที่นี่
