timestamp_ms,ax_slav,ay_slav,az_slav,gx_slav,gy_slav,gz_slav,angle_x_slav,angle_y_slav,angle_z_slav,flex_slav_0,flex_slav_1,flex_slav_2,flex_slav_3,flex_slav_4,ax,ay,az,gx,gy,gz,angle_x,angle_y,angle_z,flex_0,flex_1,flex_2,flex_3,flex_4,Label
329468,-7.8832,-3.8578,-5.2034,-0.4364,1.0582,-0.4210,-20.6831,-51.7472,120.5641,0.00,0.34,349.15,1000.00,915.90,-1.6556,5.8714,-7.4540,-0.1905,0.1156,-0.0274,37.4599,-9.9986,140.7649,153.62,104.65,188.16,103.35,91.51,nothing
329534,-7.5240,-2.7965,-4.9448,-1.5194,-0.1456,-0.5859,-19.0095,-52.3623,121.1006,0.73,0.00,0.00,1000.00,882.04,-1.7083,5.8277,-7.4708,-0.1526,0.0897,0.0435,37.3555,-10.1096,140.8289,173.37,104.65,161.33,92.13,74.16,nothing
329600,-6.9644,-3.6429,-5.2800,0.1741,-1.1038,0.5412,-20.8132,-49.8872,122.5107,0.00,0.00,0.00,1000.00,873.58,-1.6856,5.8391,-7.4810,-0.1273,0.0701,-0.0125,37.3212,-10.0906,140.8693,153.62,75.61,134.49,92.13,91.51,nothing
329666,-7.8796,-2.5822,-4.7527,0.6501,-0.2086,0.5554,-18.2535,-52.7369,121.2091,0.00,0.00,0.00,970.30,856.65,-1.7083,5.7852,-7.4738,-0.1795,0.0833,-0.0305,37.1801,-10.1680,140.9809,143.74,85.29,174.74,108.96,91.51,nothing
329732,-8.6021,-2.1130,-4.5025,-0.4364,0.1471,0.0458,-15.2208,-56.4605,119.0878,0.00,0.00,0.00,944.89,839.72,-1.6694,5.8271,-7.4690,-0.1485,0.1032,0.0101,37.2326,-10.0812,140.9599,173.37,114.33,161.33,97.74,82.84,nothing
329798,-8.5542,-2.0770,-4.8754,0.0191,-0.3954,0.5369,-13.5374,-57.3843,119.0465,0.00,0.00,0.00,932.18,831.25,-1.6975,5.7954,-7.4432,-0.1930,0.0999,-0.0533,37.2177,-10.1412,140.9534,163.49,85.29,134.49,86.52,82.84,nothing
329864,-7.0536,-2.4523,-4.6144,-0.1999,-0.1665,-0.2271,-14.8059,-55.5471,120.3130,0.00,0.00,0.00,961.83,848.18,-1.6634,5.7978,-7.4905,-0.1934,0.0894,-0.0181,37.1463,-10.0507,141.0556,133.86,85.29,161.33,103.35,95.85,nothing
329930,-7.6007,-3.0533,-4.6545,-0.0757,0.7896,-0.4694,-16.8688,-54.7021,119.9788,0.00,0.00,0.00,949.12,839.72,-1.7119,5.8385,-7.4570,-0.1667,0.1163,0.0139,37.2470,-10.1485,140.9220,163.49,104.65,174.74,103.35,87.18,nothing
329996,-8.7445,-2.9635,-5.0364,-0.2001,0.3690,0.1583,-16.6043,-55.5193,119.2561,0.00,0.00,0.00,936.41,843.95,-1.6610,5.8750,-7.4522,-0.1397,0.0819,-0.0072,37.4123,-10.0384,140.7980,163.49,94.97,147.91,86.52,78.50,nothing
330062,-8.0394,-2.4164,-4.8580,0.2241,-0.4072,0.4469,-15.5291,-55.7642,119.6574,0.00,0.00,0.00,936.41,843.95,-1.6263,5.9043,-7.4983,-0.1392,0.0626,-0.0315,37.4962,-9.8539,140.7793,143.74,65.93,147.91,103.35,91.51,nothing
330128,-7.5223,-2.3177,-4.1942,-0.2134,0.2811,-0.3926,-15.3083,-56.5914,118.8934,0.00,0.00,0.00,953.36,835.49,-1.6742,5.8445,-7.4804,-0.1487,0.1171,0.0049,37.4100,-9.9280,140.8388,153.62,94.97,188.16,103.35,91.51,nothing
330194,-8.4441,-2.7887,-5.0262,0.1614,0.7067,-0.3519,-15.5878,-56.1558,119.1976,0.00,0.00,0.00,932.18,827.02,-1.6664,5.9061,-7.4552,-0.1260,0.1043,-0.0255,37.5595,-9.9329,140.6897,173.37,104.65,161.33,92.13,74.16,nothing
330260,-8.9355,-2.6966,-5.1220,0.1570,-0.1996,0.1982,-15.1108,-56.6304,118.9691,0.00,0.00,0.00,927.94,831.25,-1.6167,5.8870,-7.4444,-0.1749,0.0795,0.0459,37.6277,-9.8003,140.6681,153.62,85.29,134.49,92.13,91.51,nothing
330326,-7.7958,-2.6684,-4.9927,0.1805,-0.1966,0.1939,-15.5844,-55.3608,120.0601,0.00,0.00,0.00,944.89,831.25,-1.6826,5.8720,-7.4738,-0.1546,0.0833,0.0334,37.5489,-9.9197,140.7047,133.86,104.65,201.58,120.18,91.51,nothing
330392,-7.3104,-2.7774,-4.8814,0.0491,0.2953,-0.2074,-16.5269,-53.9692,120.9882,0.00,0.00,0.00,940.65,827.02,-1.6987,5.8528,-7.3756,-0.1566,0.1221,-0.0457,37.6316,-10.0728,140.5698,163.49,114.33,174.74,97.74,82.84,nothing
330458,-8.2561,-2.6427,-4.8418,0.1414,0.3898,-0.2346,-15.9736,-55.1319,120.0725,0.00,0.00,0.00,919.47,818.56,-1.6616,5.8115,-7.4941,-0.1592,0.0533,-0.0222,37.3801,-10.0055,140.8412,163.49,104.65,147.91,86.52,82.84,nothing
330524,-8.1525,-2.7037,-4.9047,0.1217,0.0190,0.0709,-15.9185,-55.3234,119.8988,0.00,0.00,0.00,936.41,835.49,-1.6293,5.8756,-7.4169,-0.1699,0.1010,-0.0180,37.5552,-9.8879,140.7094,133.86,75.61,147.91,103.35,100.19,nothing
330590,-7.6276,-2.8085,-4.9179,0.1722,-0.1266,0.1647,-16.5478,-54.3819,120.5296,0.00,0.00,0.00,940.65,827.02,-1.6664,5.8899,-7.4199,-0.1861,0.0717,-0.0245,37.6568,-9.9323,140.5939,163.49,104.65,188.16,103.35,87.18,nothing
330656,-7.6366,-2.6068,-4.6820,0.0232,0.2472,-0.2772,-16.3897,-54.6569,120.3304,0.00,0.00,0.00,927.94,810.09,-1.7095,5.7948,-7.4923,-0.2461,0.0998,0.0050,37.3373,-10.0818,140.8566,163.49,104.65,147.91,97.74,78.50,nothing
330722,-7.9730,-2.8827,-4.8724,-0.1415,0.1647,-0.1373,-16.7733,-54.6418,120.1055,6.10,0.00,0.00,927.94,831.25,-1.6646,5.7816,-7.4750,-0.1873,0.1185,0.0031,37.1947,-10.0361,141.0131,143.74,75.61,147.91,97.74,91.51,nothing
330788,-7.9365,-3.0467,-5.0717,0.2045,-0.4872,0.7397,-17.3577,-53.9611,120.4697,0.00,0.00,0.00,940.65,827.02,-1.6658,5.8468,-7.5079,-0.1876,0.1074,-0.0249,37.2198,-9.9826,141.0071,153.62,104.65,188.16,103.35,91.51,nothing
330854,-7.7282,-2.5409,-4.7281,-0.0920,-0.0819,-0.0165,-16.5283,-54.5829,120.3241,0.00,0.00,0.00,927.94,814.33,-1.6329,5.8582,-7.4947,-0.1819,0.0631,-0.0410,37.2951,-9.8613,140.9750,173.37,104.65,161.33,92.13,78.50,nothing
330920,-8.6416,-2.4063,-4.5551,-0.2877,0.3857,-0.2473,-15.1594,-56.9490,118.5942,0.00,0.00,0.00,932.18,822.79,-1.6335,5.8361,-7.4468,-0.1853,0.0867,0.0251,37.3644,-9.8286,140.9180,153.62,85.29,134.49,92.13,87.18,nothing
330986,-8.1154,-2.4140,-4.7209,0.0245,-0.3756,0.2386,-14.7919,-56.8977,118.8674,0.00,0.00,0.00,940.65,827.02,-1.6413,5.8295,-7.4684,-0.1847,0.0919,-0.0382,37.3425,-9.8284,140.9396,133.86,85.29,174.74,108.96,91.51,nothing
331052,-7.5659,-2.3320,-4.6707,-0.1054,-0.0904,-0.1286,-14.7472,-56.1702,119.6779,0.00,0.00,0.00,932.18,818.56,-1.6598,5.8151,-7.5456,-0.1772,0.1261,0.0204,37.1546,-9.8562,141.1152,163.49,114.33,174.74,97.74,82.84,nothing
331118,-7.8389,-2.6612,-4.5306,-0.1197,0.5377,-0.4183,-15.5623,-56.1787,119.1882,0.00,0.00,0.00,915.23,805.86,-1.6958,5.8109,-7.4857,-0.1389,0.0841,-0.0093,37.1418,-10.0007,141.0776,163.49,94.97,147.91,86.52,82.84,nothing
331184,-8.6751,-2.4811,-4.9843,0.0813,-0.0380,0.1549,-14.7096,-56.7731,119.0499,0.00,0.00,0.00,932.18,822.79,-1.6281,5.8319,-7.4738,-0.1719,0.0735,0.0045,37.2325,-9.8730,141.0327,133.86,75.61,147.91,103.35,95.85,nothing
331250,-8.2824,-2.4871,-4.9640,0.0380,-0.2009,0.1755,-14.5763,-56.4681,119.4551,0.00,0.00,0.00,932.18,822.79,-1.6497,5.8229,-7.4301,-0.1656,0.0768,-0.0160,37.3252,-9.8928,140.9345,153.62,104.65,188.16,103.35,87.18,nothing
331316,-7.3654,-2.7187,-4.7515,0.1448,0.0034,-0.1538,-15.8555,-54.9913,120.2961,0.00,0.00,0.00,919.47,801.63,-1.6461,5.8498,-7.4199,-0.1872,0.0634,-0.0053,37.4550,-9.8877,140.8083,163.49,104.65,147.91,92.13,78.50,nothing
331382,-8.0101,-2.7917,-4.9418,0.3895,0.4386,0.0443,-16.1931,-54.8341,120.2602,0.00,0.00,0.00,919.47,814.33,-1.6227,5.8337,-7.4391,-0.2214,0.0939,0.0070,37.4568,-9.8138,140.8319,153.62,75.61,134.49,92.13,91.51,nothing
331448,-7.9640,-2.5062,-4.8239,-0.2039,-0.4377,0.3033,-15.6303,-55.2601,120.1413,0.00,0.00,0.00,940.65,818.56,-1.6221,5.8822,-7.4666,-0.1725,0.0803,0.0164,37.5239,-9.7491,140.7880,143.74,94.97,174.74,108.96,91.51,nothing
331514,-7.5767,-2.4889,-4.7754,-0.1487,-0.0825,-0.1258,-15.5817,-54.9355,120.5197,0.00,0.00,0.00,923.71,805.86,-1.6892,5.9037,-7.4241,-0.0983,0.0564,0.0236,37.6572,-9.9235,140.5966,173.37,104.65,174.74,97.74,82.84,nothing
331580,-7.9826,-2.7666,-4.7425,-0.0522,0.3862,-0.3442,-16.0931,-55.2163,119.9078,0.00,0.00,0.00,906.76,805.86,-1.6898,5.8480,-7.4576,-0.1686,0.0807,-0.0116,37.5328,-10.0166,140.6869,163.49,85.29,147.91,92.13,82.84,nothing
331646,-8.3477,-2.8678,-4.9239,0.1132,-0.0121,0.1569,-16.2938,-55.4570,119.5214,0.00,0.00,0.00,932.18,818.56,-1.6407,5.8983,-7.4379,-0.1655,0.0952,-0.0356,37.6435,-9.9112,140.6143,133.86,85.29,174.74,103.35,91.51,nothing
331712,-7.8712,-2.5721,-4.8568,0.0954,-0.2109,0.2566,-15.9224,-55.2723,119.9518,0.00,0.00,0.00,919.47,801.63,-1.6407,5.9133,-7.4438,-0.1810,0.0937,-0.0048,37.7234,-9.8514,140.5561,163.49,114.33,174.74,103.35,82.84,nothing
331778,-7.7353,-2.5978,-4.7365,-0.0754,0.2596,-0.2605,-15.9518,-55.1730,120.0413,0.00,0.00,0.00,906.76,793.16,-1.6826,5.8421,-7.4827,-0.2014,0.0983,0.0176,37.5103,-9.9512,140.7318,163.49,94.97,147.91,86.52,82.84,nothing
331844,-8.2962,-2.5529,-4.7150,-0.2048,0.0675,-0.0803,-15.4590,-56.1646,119.2659,0.00,0.00,0.00,923.71,810.09,-1.6616,5.8486,-7.4738,-0.1887,0.1021,0.0239,37.4433,-9.9412,140.8013,143.74,75.61,147.91,103.35,95.85,nothing
331910,-8.0155,-2.7714,-5.0035,0.0102,-0.1453,0.1478,-15.9068,-55.3218,119.9078,0.00,0.00,0.00,923.71,810.09,-1.5886,5.9037,-7.5665,-0.1269,0.1096,0.0364,37.4045,-9.6688,140.9329,153.62,104.65,201.58,103.35,87.18,nothing
331976,-7.6719,-2.7235,-4.8227,-0.0159,0.0568,0.0086,-16.3110,-54.7577,120.2701,0.73,0.00,0.00,915.23,793.16,-1.6449,5.8313,-7.4600,-0.2195,0.1077,-0.0127,37.3803,-9.7615,140.9252,173.37,104.65,161.33,92.13,78.50,nothing
332042,-8.1214,-2.5379,-4.9065,0.0829,0.1689,-0.0634,-15.6362,-55.2759,120.1208,0.00,0.00,0.00,911.00,805.86,-1.6556,5.8223,-7.4558,-0.1602,0.0982,0.0019,37.3501,-9.8442,140.9267,153.62,85.29,134.49,92.13,91.51,nothing
332108,-8.2782,-2.6188,-4.9053,0.1317,-0.1183,0.1845,-15.4280,-55.6985,119.7889,0.00,0.00,0.00,923.71,810.09,-1.6856,5.8457,-7.4552,-0.1750,0.0858,0.0075,37.3795,-9.9664,140.8554,143.74,85.29,174.74,114.57,91.51,nothing
332174,-7.8509,-2.6529,-4.7604,-0.0661,-0.1969,0.1500,-15.7669,-55.4703,119.8320,0.00,0.00,0.00,915.23,801.63,-1.6796,5.8271,-7.5169,-0.2094,0.1221,0.0311,37.2441,-9.9907,140.9803,163.49,114.33,188.16,97.74,82.84,nothing
332240,-7.8144,-2.6325,-4.7203,0.0412,0.3754,-0.1748,-15.9244,-55.4013,119.8108,0.00,0.00,0.00,902.53,797.40,-1.6323,5.8014,-7.5103,-0.1539,0.0907,0.0209,37.1456,-9.8752,141.1175,163.49,94.97,134.49,86.52,82.84,nothing
332307,-8.2250,-2.5170,-4.9819,0.0405,0.2896,-0.1434,-15.2853,-55.6281,119.9492,0.00,0.00,0.00,923.71,814.33,-1.6497,5.8726,-7.4821,-0.2071,0.0627,0.0384,37.3075,-9.8573,140.9641,143.74,85.29,174.74,108.96,91.51,nothing
332373,-7.8880,-2.7032,-4.9903,-0.0249,-0.1967,0.1677,-15.7178,-54.9488,120.4245,0.00,0.00,0.00,923.71,801.63,-1.6778,5.8738,-7.4558,-0.1761,0.1091,-0.0401,37.4266,-9.9409,140.8179,163.49,124.01,174.74,103.35,87.18,nothing
332439,-7.7976,-2.6104,-4.9065,0.1224,0.0902,-0.1220,-15.7684,-54.7367,120.6225,0.00,0.00,0.00,906.76,788.93,-1.6012,5.8223,-7.4504,-0.1310,0.0627,-0.0048,37.4040,-9.7764,140.8969,163.49,94.97,147.91,86.52,82.84,nothing
332505,-8.1364,-2.5038,-4.9334,0.0117,0.2579,-0.0945,-15.2510,-55.2675,120.3570,0.00,0.00,0.00,915.23,805.86,-1.6844,5.7487,-7.5504,-0.2273,0.1001,0.0031,37.0098,-9.9210,141.2354,143.74,85.29,147.91,103.35,95.85,nothing
332571,-7.9335,-2.7427,-5.0717,0.0687,-0.0588,-0.0037,-15.7473,-54.6285,120.7514,0.00,0.00,0.00,923.71,801.63,-1.6598,5.8145,-7.4983,-0.1196,0.0969,-0.0521,37.0699,-9.9217,141.1759,153.62,104.65,188.16,103.35,87.18,nothing
332637,-7.7796,-2.8037,-5.1669,-0.0121,-0.1292,-0.0387,-16.2295,-53.7777,121.3757,0.00,0.00,0.00,911.00,793.16,-1.6598,5.8935,-7.4259,-0.1772,0.0639,0.0097,37.4144,-9.9264,140.8349,163.49,104.65,161.33,92.13,78.50,nothing
332703,-7.6276,-2.8917,-4.7832,0.0731,0.0048,0.0305,-17.0056,-53.7813,120.8913,0.00,0.00,0.00,902.53,797.40,-1.7287,5.8690,-7.4355,-0.2582,0.0372,-0.0097,37.4844,-10.1343,140.6931,153.62,75.61,134.49,92.13,91.51,nothing
332769,-7.9353,-2.8294,-5.0478,0.1722,0.0030,0.0034,-16.8734,-53.8410,120.9103,0.00,0.00,0.00,919.47,805.86,-1.6694,5.8079,-7.4157,-0.1877,0.0950,0.0142,37.4336,-10.0924,140.7579,143.74,94.97,174.74,108.96,91.51,nothing
332835,-8.2741,-2.5972,-4.9514,0.2008,-0.0900,0.1688,-15.9632,-54.9138,120.3144,0.00,0.00,0.10,911.00,797.40,-1.6443,5.8720,-7.4175,-0.1245,0.1002,0.0031,37.5667,-9.9761,140.6675,173.37,114.33,161.33,97.74,82.84,nothing
332901,-7.9077,-2.5541,-4.8371,0.0757,-0.1496,-0.0164,-15.6872,-55.1187,120.2597,0.00,0.00,4.52,894.05,793.16,-1.6503,5.7846,-7.4522,-0.2480,0.0961,0.0329,37.3622,-9.9494,140.8784,163.49,94.97,134.49,86.52,82.84,nothing
332967,-7.5689,-2.9031,-4.5904,-0.0523,0.1153,-0.1456,-16.8952,-54.7537,119.9056,0.00,0.00,22.19,911.00,827.02,-1.6706,5.7990,-7.4744,-0.1122,0.0988,0.0266,37.2469,-9.9822,140.9806,133.86,85.29,161.33,108.96,95.85,nothing
333033,-8.1903,-3.0671,-4.8299,-0.0800,-0.0359,0.0115,-17.3989,-54.9170,119.3967,0.00,0.00,35.45,911.00,805.86,-1.6934,5.9133,-7.4510,-0.1072,0.0705,0.0808,37.4922,-10.0383,140.7192,163.49,114.33,174.74,103.35,87.18,nothing
333099,-8.0209,-2.4823,-4.9376,0.0010,-0.0680,0.0549,-16.0829,-55.1969,119.9352,0.00,0.00,48.70,902.53,788.93,-1.6688,5.9103,-7.4319,-0.2274,0.0695,-0.0022,37.6509,-10.0031,140.5751,163.49,94.97,147.91,86.52,78.50,nothing
333165,-7.6635,-2.5128,-4.7892,-0.4392,-0.3482,0.1021,-15.8165,-54.9984,120.3119,0.00,0.00,44.28,898.29,801.63,-1.7167,5.8325,-7.4690,-0.1684,0.1103,0.0008,37.4621,-10.1356,140.7147,143.74,75.61,147.91,103.35,95.85,nothing
333231,-8.8421,-2.9180,-4.5623,-0.7251,0.6063,-0.5350,-16.1025,-56.8447,118.1228,0.00,0.00,44.28,766.97,805.86,-1.7113,5.8014,-7.5031,-0.2149,0.1027,0.0267,37.2361,-10.1820,140.9208,153.62,104.65,188.16,103.35,87.18,nothing
333297,-7.8844,-3.1670,-5.1363,-0.6302,1.3949,-0.5435,-17.3586,-54.7129,119.6477,0.73,0.00,0.00,106.16,810.09,-1.6616,5.8259,-7.5025,-0.1337,0.0911,0.0065,37.2021,-10.0521,141.0002,173.37,104.65,161.33,92.13,78.50,nothing
333363,-6.5981,-1.9088,-5.7990,0.3092,0.8023,-0.1794,-14.9925,-51.3322,124.6620,0.00,0.00,0.00,0.00,746.61,-1.6934,5.8504,-7.4301,-0.1990,0.0994,-0.0320,37.3578,-10.1019,140.8293,153.62,85.29,134.49,92.13,91.51,nothing
333429,-7.3487,-2.5870,-5.6134,-0.4563,0.3888,-0.2243,-15.3150,-50.6261,125.2243,0.00,0.00,0.00,0.00,721.22,-1.6760,5.8385,-7.4379,-0.2225,0.0594,0.0363,37.4007,-10.0766,140.7960,153.62,85.29,174.74,114.57,91.51,nothing
333495,-7.5031,-2.6146,-5.7307,-0.1423,-0.2673,0.2778,-15.3984,-50.3013,125.5170,0.00,0.00,0.00,0.00,700.06,-1.6730,5.8367,-7.4684,-0.1652,0.0950,-0.0339,37.3652,-10.0432,140.8427,163.49,114.33,161.33,97.74,82.84,nothing
333561,-6.8327,-1.9280,-4.9286,0.0945,0.2680,-0.2418,-14.2143,-51.2280,125.1748,0.00,0.00,0.00,0.00,683.13,-1.6724,5.8510,-7.4546,-0.2011,0.0908,0.0498,37.4060,-10.0258,140.8086,163.49,94.97,134.49,86.52,82.84,nothing
333627,-8.0562,-2.4224,-5.6326,-0.1007,0.6447,-0.3239,-14.0208,-52.0151,124.4553,0.00,0.00,0.00,0.00,691.59,-1.7305,5.7750,-7.4564,-0.1940,0.0776,-0.0203,37.2199,-10.2112,140.9263,133.86,75.61,147.91,108.96,95.85,nothing
333693,-7.8533,-2.2009,-6.1689,0.0236,-0.1922,0.2221,-13.2041,-51.0791,125.8207,11.46,0.00,0.00,0.00,678.90,-1.6814,5.8055,-7.4408,-0.1780,0.1059,-0.0170,37.2462,-10.1564,140.9199,163.49,114.33,174.74,103.35,87.18,nothing
333759,-7.3110,-2.8097,-5.6266,0.0480,-0.1080,-0.0973,-15.0446,-50.2301,125.7802,0.73,0.00,0.00,0.00,666.20,-1.7029,5.8229,-7.5091,-0.2341,0.1025,0.0262,37.1720,-10.1584,140.9923,163.49,104.65,147.91,86.52,78.50,nothing
333825,-7.5594,-3.1024,-5.6553,0.1070,0.3201,-0.2298,-16.6308,-49.9001,125.2430,0.00,0.00,0.00,0.00,670.43,-1.6562,5.8229,-7.4768,-0.1750,0.0967,0.0259,37.2102,-10.0360,140.9979,143.74,75.61,147.91,97.74,91.51,nothing
333891,-7.9413,-2.3817,-5.8151,0.0484,-0.0042,0.1178,-15.0965,-50.8025,125.1581,0.00,0.00,0.00,21.44,670.43,-1.6688,5.8528,-7.4193,-0.1585,0.0815,-0.0045,37.3965,-10.0255,140.8181,153.62,104.65,188.16,103.35,91.51,nothing
333957,-7.7725,-2.0633,-5.6960,-0.2056,-0.2440,0.2652,-13.6012,-51.4507,125.2479,0.00,0.00,0.00,0.26,657.74,-1.6610,5.9067,-7.4456,-0.2294,0.0742,0.0258,37.5735,-9.9695,140.6632,173.37,114.33,161.33,97.74,78.50,nothing
334023,-7.1571,-2.3889,-5.7493,-0.1611,-0.1705,0.0157,-14.0855,-50.2433,126.2573,0.00,0.00,0.00,0.26,657.74,-1.7149,5.8882,-7.4528,-0.1670,0.1057,0.0079,37.5839,-10.1022,140.6065,153.62,85.29,121.08,92.13,91.51,nothing
334089,-7.5360,-2.6325,-5.3261,0.0098,0.4015,-0.1471,-15.0017,-51.0085,124.9943,0.00,0.00,0.00,12.97,666.20,-1.6712,5.7894,-7.4911,-0.1095,0.0866,0.0000,37.3058,-10.0567,140.8965,133.86,85.29,174.74,108.96,91.51,nothing
334156,-7.5462,-2.6379,-6.0773,0.1832,0.1904,-0.0379,-15.1213,-49.8413,126.1423,0.00,0.00,0.00,17.21,653.50,-1.7113,5.6787,-7.5151,-0.1669,0.0492,0.0391,36.8451,-10.1770,141.3073,163.49,114.33,161.33,97.74,82.84,nothing
334222,-7.4414,-2.2674,-5.9546,-0.0416,-0.1943,0.0973,-14.2543,-49.6451,126.7896,0.00,0.00,0.00,17.21,645.04,-1.6263,5.8672,-7.4396,-0.1978,0.0645,0.0214,37.2292,-9.9584,141.0063,153.62,94.97,134.49,86.52,82.84,nothing
334288,-7.2756,-2.4458,-5.4578,-0.0784,0.2920,-0.2454,-14.6454,-50.1059,126.1168,0.00,0.00,0.00,21.44,653.50,-1.6736,5.8032,-7.4049,-0.1542,0.0757,-0.0010,37.3117,-10.0225,140.9026,133.86,85.29,161.33,108.96,95.85,nothing
334354,-7.7341,-2.2824,-5.6547,-0.1271,0.2638,-0.0530,-14.0159,-50.9374,125.5751,0.00,0.00,0.00,29.91,645.04,-1.6826,5.8020,-7.4486,-0.1253,0.1003,0.0405,37.2694,-10.0635,140.9299,163.49,114.33,174.74,103.35,87.18,nothing
334420,-7.6276,-2.3278,-5.9103,-0.0706,-0.1554,0.1553,-13.7876,-50.5728,126.0638,0.00,0.00,0.00,21.44,640.81,-1.7101,5.8187,-7.4534,-0.2149,0.0742,0.0095,37.2686,-10.1576,140.8975,163.49,104.65,147.91,86.52,78.50,nothing
334486,-7.4223,-2.2871,-5.6020,-0.1144,-0.0548,0.0573,-13.8026,-50.6908,125.9349,0.00,0.00,0.00,21.44,645.04,-1.6688,5.7882,-7.4444,-0.1660,0.0665,-0.0090,37.2280,-10.0968,140.9590,143.74,75.61,147.91,103.35,95.85,nothing
334552,-7.4570,-2.2788,-5.8181,-0.0304,0.2341,-0.1455,-13.6745,-50.3652,126.3324,0.00,0.00,0.00,29.91,649.27,-1.7197,5.8522,-7.4708,-0.1433,0.0575,0.0151,37.2931,-10.1842,140.8639,143.74,114.33,188.16,103.35,91.51,nothing
334618,-7.5683,-2.4452,-5.9378,-0.1110,0.0071,0.0399,-13.9714,-50.0224,126.5410,0.00,0.00,0.00,29.91,636.57,-1.6521,5.9049,-7.5474,-0.1446,0.0622,0.0379,37.3421,-9.9817,140.8869,173.37,114.33,161.33,92.13,78.50,nothing
334684,-7.4127,-2.3985,-5.9666,-0.1037,-0.1198,0.1494,-14.0597,-49.5404,126.9934,0.00,0.00,0.00,29.91,632.34,-1.6616,5.8630,-7.3846,-0.2289,0.0701,0.0485,37.5504,-9.9881,140.6794,153.62,85.29,134.49,92.13,91.51,nothing
334750,-7.2373,-2.2279,-5.6739,-0.0251,-0.0608,0.1081,-13.8429,-49.7145,126.9201,0.00,0.00,0.00,38.39,640.81,-1.6377,5.8564,-7.5594,-0.1599,0.1047,0.0412,37.3403,-9.8527,140.9334,133.86,94.97,174.74,114.57,100.19,nothing
334816,-7.3002,-2.3781,-5.6397,0.0342,0.2739,-0.2177,-14.1477,-49.8692,126.6119,0.00,0.00,0.00,46.86,628.11,-1.7035,5.7888,-7.4786,-0.1546,0.0836,0.0012,37.1920,-10.0315,141.0174,163.49,114.33,174.74,97.74,82.84,nothing
334882,-7.6952,-2.5505,-6.0899,0.0604,-0.0529,0.0038,-14.3643,-49.6132,126.7675,0.00,0.00,0.00,38.39,619.65,-1.6802,5.8660,-7.4869,-0.1771,0.0743,0.0176,37.2948,-10.0248,140.9185,153.62,94.97,147.91,86.52,82.84,nothing
334948,-7.2026,-2.6930,-5.8552,0.0896,-0.1671,0.0260,-15.2628,-48.9080,127.0312,0.00,0.00,0.00,42.62,632.34,-1.6431,5.8684,-7.4516,-0.1820,0.0664,0.0177,37.4285,-9.9264,140.8210,133.86,85.29,161.33,108.96,100.19,nothing
335014,-7.2535,-2.3781,-5.6918,0.1451,0.0742,0.0494,-14.8680,-49.2610,126.8738,0.00,0.00,0.00,46.86,636.57,-1.6598,5.8594,-7.4953,-0.1735,0.0980,-0.0120,37.3906,-9.9115,140.8636,163.49,114.33,188.16,103.35,87.18,nothing
335080,-7.4624,-2.4452,-5.7984,-0.0793,-0.0123,-0.0690,-14.6863,-49.5624,126.6567,0.00,0.00,0.00,42.62,623.88,-1.6377,5.8744,-7.4851,-0.1722,0.1133,0.0331,37.4335,-9.8386,140.8464,163.49,104.65,161.33,86.52,78.50,nothing
335146,-7.3864,-2.5308,-5.9390,-0.0359,-0.1547,0.0957,-14.8192,-49.2023,126.9594,0.00,0.00,0.00,42.62,619.65,-1.6568,5.8295,-7.5007,-0.2064,0.0793,0.0042,37.3142,-9.8661,140.9545,143.74,75.61,147.91,97.74,91.51,nothing
335212,-7.2780,-2.6301,-5.8151,0.0515,-0.0314,0.0633,-15.2907,-48.9797,126.9425,0.00,0.00,0.00,51.09,628.11,-1.6646,5.8097,-7.4881,-0.2217,0.1084,-0.0104,37.2268,-9.9138,141.0241,143.74,104.65,188.16,103.35,91.51,nothing
335278,-7.3852,-2.5242,-5.6284,0.0802,0.1047,-0.0688,-15.2503,-49.5521,126.3730,0.00,0.00,0.00,51.09,619.65,-1.6706,5.8379,-7.4642,-0.1726,0.1043,0.0110,37.2894,-9.9561,140.9477,173.37,114.33,161.33,97.74,78.50,nothing
335344,-7.6821,-2.2668,-5.8552,0.0896,0.0872,0.0104,-14.2158,-50.1620,126.2764,0.00,0.00,0.00,46.86,611.18,-1.6748,5.8594,-7.4223,-0.1491,0.0743,0.0030,37.4440,-9.9998,140.7802,153.62,85.29,134.49,92.13,87.18,nothing
335410,-7.3870,-2.3721,-5.9720,-0.2098,-0.1486,-0.0210,-14.1195,-49.5721,126.9314,0.00,0.00,0.00,59.57,623.88,-1.6437,5.8349,-7.4420,-0.1674,0.0484,0.0264,37.4407,-9.9300,140.8077,133.86,85.29,174.74,108.96,91.51,nothing
335476,-7.3995,-2.5008,-5.7301,-0.1159,0.0735,-0.1517,-14.5381,-49.6901,126.6006,0.00,0.00,0.00,59.57,619.65,-1.6862,5.8253,-7.4474,-0.1675,0.0904,-0.0174,37.3901,-10.0208,140.8260,163.49,124.01,174.74,103.35,82.84,nothing
335542,-7.4732,-2.6164,-5.7445,-0.0998,-0.0181,-0.0030,-15.0268,-49.7550,126.2813,0.00,0.00,0.00,55.33,611.18,-1.6401,5.8229,-7.4857,-0.1842,0.0480,0.0131,37.3096,-9.9160,140.9418,153.62,94.97,147.91,86.52,82.84,nothing
